region,villager,identifier,mean_trend,p95_trend,recent_4w,TrendsScore,tier,rank,official_rank_overall,OfficialScore,TrendsScore_norm,PopularityIndex,rank_region
America,Agnes,Agnes animal crossing,0.0,0.0,0.0,0.0,4.0,26.0,96.0,0.7694174757281553,0.0,0.30776699029126214,90
America,Al,Al animal crossing villager gorilla,0.0,0.0,0.0,0.0,6.0,19.0,269.0,0.3495145631067961,0.0,0.13980582524271842,248
America,Alfonso,Alfonso animal crossing,0.0,0.0,0.0,0.0,6.0,6.0,256.0,0.3810679611650486,0.0,0.15242718446601944,236
America,Alice,Alice animal crossing,0.0,0.0,0.0,0.0,4.0,14.0,84.0,0.7985436893203883,0.0,0.3194174757281554,79
America,Alli,Alli animal crossing,0.0,0.0,0.0,0.0,6.0,99.0,349.0,0.15533980582524276,0.0,0.062135922330097106,323
America,Amelia,Amelia animal crossing,0.0,0.0,0.0,0.0,6.0,88.0,338.0,0.18203883495145634,0.0,0.07281553398058253,313
America,Anabelle,Anabelle animal crossing,0.0,0.0,0.0,0.0,6.0,4.0,254.0,0.38592233009708743,0.0,0.15436893203883498,234
America,Anchovy,Anchovy animal crossing,0.0,0.0,0.0,0.0,5.0,107.0,237.0,0.4271844660194175,0.0,0.17087378640776701,217
America,Angus,Angus animal crossing,0.0,0.0,0.0,0.0,6.0,29.0,279.0,0.3252427184466019,0.0,0.13009708737864076,258
America,Anicotti,Anicotti animal crossing,0.0,0.0,0.0,0.0,6.0,68.0,318.0,0.23058252427184467,0.0,0.09223300970873788,295
America,Ankha,Ankha animal crossing,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.9854368932038835,0.0,0.39417475728155343,4
America,Annalisa,Annalisa animal crossing,0.0,0.0,0.0,0.0,5.0,15.0,145.0,0.6504854368932038,0.0,0.2601941747572815,135
America,Annalise,Annalise animal crossing,0.0,0.0,0.0,0.0,6.0,59.0,309.0,0.2524271844660194,0.0,0.10097087378640777,286
America,Antonio,Antonio animal crossing,0.0,0.0,0.0,0.0,5.0,1.0,131.0,0.6844660194174756,0.0,0.27378640776699026,121
America,Apollo,Apollo animal crossing,0.0,0.0,0.0,0.0,2.0,20.0,35.0,0.9174757281553398,0.0,0.36699029126213595,31
America,Apple,Apple animal crossing,0.0,0.0,0.0,0.0,3.0,1.0,41.0,0.9029126213592233,0.0,0.36116504854368936,37
America,Astrid,Astrid animal crossing,0.0,0.0,0.0,0.0,5.0,96.0,226.0,0.4538834951456311,0.0,0.18155339805825244,208
America,Audie,Audie animal crossing,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.9611650485436893,0.0,0.38446601941747577,14
America,Aurora,Aurora animal crossing,0.0,0.0,0.0,0.0,4.0,5.0,75.0,0.8203883495145631,0.0,0.32815533980582523,70
America,Ava,Ava animal crossing villager chicken,0.0,0.0,0.0,0.0,6.0,76.0,326.0,0.21116504854368934,0.0,0.08446601941747574,302
America,Avery,Avery animal crossing,0.0,0.0,0.0,0.0,5.0,38.0,168.0,0.5946601941747574,0.0,0.23786407766990295,156
America,Axel,Axel animal crossing,0.0,0.0,0.0,0.0,6.0,53.0,303.0,0.2669902912621359,0.0,0.10679611650485438,280
America,Baabara,Baabara animal crossing,0.0,0.0,0.0,0.0,6.0,122.0,372.0,0.09951456310679607,0.0,0.03980582524271843,346
America,Bam,Bam animal crossing villager deer,0.0,0.0,0.0,0.0,3.0,17.0,57.0,0.8640776699029127,0.0,0.3456310679611651,53
America,Bangle,Bangle animal crossing,0.0,0.0,0.0,0.0,4.0,34.0,104.0,0.75,0.0,0.30000000000000004,98
America,Barold,Barold animal crossing,0.0,0.0,0.0,0.0,5.0,90.0,220.0,0.4684466019417476,0.0,0.18737864077669905,204
America,Bea,Bea animal crossing villager dog,0.0,0.0,0.0,0.0,4.0,12.0,82.0,0.8033980582524272,0.0,0.3213592233009709,77
America,Beardo,Beardo animal crossing,0.0,0.0,0.0,0.0,4.0,49.0,119.0,0.7135922330097088,0.0,0.2854368932038835,109
America,Beau,Beau animal crossing,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.970873786407767,0.0,0.38834951456310685,10
America,Becky,Becky animal crossing,0.0,0.0,0.0,0.0,6.0,30.0,280.0,0.3228155339805825,0.0,0.129126213592233,259
America,Bella,Bella animal crossing villager mouse,0.0,0.0,0.0,0.0,4.0,54.0,124.0,0.7014563106796117,0.0,0.28058252427184466,114
America,Benedict,Benedict animal crossing,0.0,0.0,0.0,0.0,6.0,128.0,378.0,0.08495145631067957,0.0,0.03398058252427183,352
America,Benjamin,Benjamin animal crossing,0.0,0.0,0.0,0.0,6.0,116.0,366.0,0.11407766990291257,0.0,0.045631067961165034,340
America,Bertha,Bertha animal crossing,0.0,0.0,0.0,0.0,6.0,49.0,299.0,0.2766990291262136,0.0,0.11067961165048544,277
America,Bettina,Bettina animal crossing,0.0,0.0,0.0,0.0,6.0,160.0,410.0,0.007281553398058249,0.0,0.0029126213592232998,383
America,Bianca,Bianca animal crossing,0.0,0.0,0.0,0.0,4.0,9.0,79.0,0.8106796116504854,0.0,0.3242718446601942,74
America,Biff,Biff animal crossing,0.0,0.0,0.0,0.0,5.0,37.0,167.0,0.5970873786407767,0.0,0.23883495145631067,155
America,Big Top,Big Top animal crossing,0.0,0.0,0.0,0.0,6.0,151.0,401.0,0.029126213592232997,0.0,0.011650485436893199,374
America,Bill,Bill animal crossing villager duck,0.0,0.0,0.0,0.0,4.0,25.0,95.0,0.7718446601941747,0.0,0.3087378640776699,89
America,Billy,Billy animal crossing,0.0,0.0,0.0,0.0,6.0,9.0,259.0,0.37378640776699024,0.0,0.1495145631067961,239
America,Biskit,Biskit animal crossing,0.0,0.0,0.0,0.0,4.0,42.0,112.0,0.7305825242718447,0.0,0.2922330097087379,104
America,Bitty,Bitty animal crossing,0.0,0.0,0.0,0.0,6.0,162.0,412.0,0.0024271844660194164,0.0,0.0009708737864077666,385
America,Blaire,Blaire animal crossing,0.0,0.0,0.0,0.0,5.0,6.0,136.0,0.6723300970873787,0.0,0.2689320388349515,126
America,Blanche,Blanche animal crossing,0.0,0.0,0.0,0.0,5.0,51.0,181.0,0.5631067961165048,0.0,0.22524271844660193,168
America,Bluebear,Bluebear animal crossing,0.0,0.0,0.0,0.0,2.0,23.0,38.0,0.9101941747572816,0.0,0.3640776699029127,34
America,Bob,Bob animal crossing villager cat,0.0,0.0,0.0,0.0,2.0,4.0,19.0,0.9563106796116505,0.0,0.3825242718446602,16
America,Bonbon,Bonbon animal crossing,0.0,0.0,0.0,0.0,6.0,24.0,274.0,0.337378640776699,0.0,0.1349514563106796,253
America,Bones,Bones animal crossing,0.0,0.0,0.0,0.0,4.0,37.0,107.0,0.7427184466019418,0.0,0.2970873786407767,100
America,Boomer,Boomer animal crossing,0.0,0.0,0.0,0.0,5.0,54.0,184.0,0.5558252427184466,0.0,0.22233009708737864,171
America,Boone,Boone animal crossing,0.0,0.0,0.0,0.0,6.0,48.0,298.0,0.279126213592233,0.0,0.11165048543689321,276
America,Boots,Boots animal crossing,0.0,0.0,0.0,0.0,5.0,56.0,186.0,0.5509708737864077,0.0,0.2203883495145631,173
America,Boris,Boris animal crossing,0.0,0.0,0.0,0.0,6.0,161.0,411.0,0.004854368932038833,0.0,0.0019417475728155332,384
America,Boyd,Boyd animal crossing,0.0,0.0,0.0,0.0,6.0,108.0,358.0,0.133495145631068,0.0,0.05339805825242721,332
America,Bree,Bree animal crossing,0.0,0.0,0.0,0.0,5.0,104.0,234.0,0.43446601941747576,0.0,0.1737864077669903,214
America,Broccolo,Broccolo animal crossing,0.0,0.0,0.0,0.0,6.0,5.0,255.0,0.383495145631068,0.0,0.15339805825242722,235
America,Broffina,Broffina animal crossing,0.0,0.0,0.0,0.0,6.0,137.0,387.0,0.06310679611650483,0.0,0.025242718446601933,361
America,Bruce,Bruce animal crossing,0.0,0.0,0.0,0.0,4.0,32.0,102.0,0.7548543689320388,0.0,0.30194174757281556,96
America,Bubbles,Bubbles animal crossing,0.0,0.0,0.0,0.0,5.0,58.0,188.0,0.5461165048543689,0.0,0.2184466019417476,175
America,Buck,Buck animal crossing,0.0,0.0,0.0,0.0,,,,,0.0,,
America,Bud,Bud animal crossing villager lion,0.0,0.0,0.0,0.0,6.0,54.0,304.0,0.2645631067961165,0.0,0.10582524271844661,281
America,Bunnie,Bunnie animal crossing,0.0,0.0,0.0,0.0,4.0,30.0,100.0,0.7597087378640777,0.0,0.30388349514563107,94
America,Butch,Butch animal crossing,0.0,0.0,0.0,0.0,6.0,11.0,261.0,0.3689320388349514,0.0,0.14757281553398058,241
America,Buzz,Buzz animal crossing,0.0,0.0,0.0,0.0,6.0,102.0,352.0,0.1480582524271845,0.0,0.059223300970873805,326
America,Cally,Cally animal crossing,0.0,0.0,0.0,0.0,5.0,114.0,244.0,0.4101941747572816,0.0,0.16407766990291264,224
America,Camofrog,Camofrog animal crossing,0.0,0.0,0.0,0.0,5.0,63.0,193.0,0.5339805825242718,0.0,0.21359223300970875,180
America,Canberra,Canberra animal crossing,0.0,0.0,0.0,0.0,5.0,19.0,149.0,0.6407766990291262,0.0,0.2563106796116505,138
America,Candi,Candi animal crossing,0.0,0.0,0.0,0.0,6.0,140.0,390.0,0.05582524271844658,0.0,0.022330097087378632,364
America,Carmen,Carmen animal crossing,0.0,0.0,0.0,0.0,5.0,45.0,175.0,0.5776699029126213,0.0,0.23106796116504855,162
America,Caroline,Caroline animal crossing,0.0,0.0,0.0,0.0,5.0,35.0,165.0,0.6019417475728155,0.0,0.2407766990291262,153
America,Carrie,Carrie animal crossing,0.0,0.0,0.0,0.0,6.0,112.0,362.0,0.12378640776699024,0.0,0.0495145631067961,336
America,Cashmere,Cashmere animal crossing,0.0,0.0,0.0,0.0,6.0,65.0,315.0,0.23786407766990292,0.0,0.09514563106796117,292
America,Celia,Celia animal crossing,0.0,0.0,0.0,0.0,5.0,46.0,176.0,0.575242718446602,0.0,0.23009708737864082,163
America,Cesar,Cesar animal crossing,0.0,0.0,0.0,0.0,6.0,145.0,395.0,0.043689320388349495,0.0,0.0174757281553398,369
America,Chadder,Chadder animal crossing,0.0,0.0,0.0,0.0,5.0,50.0,180.0,0.5655339805825244,0.0,0.22621359223300974,167
America,Charlise,Charlise animal crossing,0.0,0.0,0.0,0.0,6.0,124.0,374.0,0.09466019417475724,0.0,0.0378640776699029,348
America,Cheri,Cheri animal crossing,0.0,0.0,0.0,0.0,4.0,10.0,80.0,0.808252427184466,0.0,0.3233009708737864,75
America,Cherry,Cherry animal crossing villager dog,0.0,0.0,0.0,0.0,2.0,17.0,32.0,0.9247572815533981,0.0,0.36990291262135927,28
America,Chester,Chester animal crossing,0.0,0.0,0.0,0.0,6.0,44.0,294.0,0.28883495145631066,0.0,0.11553398058252427,272
America,Chevre,Chevre animal crossing,0.0,0.0,0.0,0.0,3.0,25.0,65.0,0.8446601941747574,0.0,0.33786407766990295,60
America,Chief,Chief animal crossing,0.0,0.0,0.0,0.0,5.0,20.0,150.0,0.6383495145631068,0.0,0.25533980582524274,139
America,Chops,Chops animal crossing,0.0,0.0,0.0,0.0,6.0,127.0,377.0,0.08737864077669899,0.0,0.0349514563106796,351
America,Chow,Chow animal crossing,0.0,0.0,0.0,0.0,6.0,27.0,277.0,0.33009708737864074,0.0,0.1320388349514563,256
America,Chrissy,Chrissy animal crossing,0.0,0.0,0.0,0.0,4.0,2.0,72.0,0.8276699029126213,0.0,0.33106796116504855,67
America,Claude,Claude animal crossing,0.0,0.0,0.0,0.0,6.0,95.0,345.0,0.16504854368932043,0.0,0.06601941747572818,319
America,Claudia,Claudia animal crossing,0.0,0.0,0.0,0.0,5.0,119.0,249.0,0.3980582524271845,0.0,0.1592233009708738,229
America,Clay,Clay animal crossing,0.0,0.0,0.0,0.0,3.0,22.0,62.0,0.8519417475728155,0.0,0.3407766990291262,57
America,Cleo,Cleo animal crossing,0.0,0.0,0.0,0.0,6.0,77.0,327.0,0.20873786407766992,0.0,0.08349514563106797,303
America,Clyde,Clyde animal crossing,0.0,0.0,0.0,0.0,6.0,139.0,389.0,0.058252427184465994,0.0,0.023300970873786398,363
America,Coach,Coach animal crossing,0.0,0.0,0.0,0.0,6.0,34.0,284.0,0.3131067961165048,0.0,0.12524271844660192,263
America,Cobb,Cobb animal crossing,0.0,0.0,0.0,0.0,6.0,97.0,347.0,0.1601941747572816,0.0,0.06407766990291264,321
America,Coco,Coco animal crossing,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.9684466019417476,0.0,0.38737864077669903,11
America,Cole,Cole animal crossing,0.0,0.0,0.0,0.0,5.0,53.0,183.0,0.558252427184466,0.0,0.22330097087378642,170
America,Colton,Colton animal crossing,0.0,0.0,0.0,0.0,6.0,141.0,391.0,0.05339805825242716,0.0,0.021359223300970866,365
America,Cookie,Cookie animal crossing,0.0,0.0,0.0,0.0,3.0,20.0,60.0,0.8567961165048543,0.0,0.34271844660194173,55
America,Cousteau,Cousteau animal crossing,0.0,0.0,0.0,0.0,6.0,84.0,334.0,0.191747572815534,0.0,0.07669902912621361,309
America,Cranston,Cranston animal crossing,0.0,0.0,0.0,0.0,5.0,76.0,206.0,0.5024271844660194,0.0,0.20097087378640777,192
America,Croque,Croque animal crossing,0.0,0.0,0.0,0.0,6.0,36.0,286.0,0.308252427184466,0.0,0.1233009708737864,265
America,Cube,Cube animal crossing,0.0,0.0,0.0,0.0,4.0,13.0,83.0,0.8009708737864077,0.0,0.32038834951456313,78
America,Curlos,Curlos animal crossing,0.0,0.0,0.0,0.0,6.0,90.0,340.0,0.1771844660194175,0.0,0.07087378640776701,315
America,Curly,Curly animal crossing,0.0,0.0,0.0,0.0,6.0,156.0,406.0,0.016990291262135915,0.0,0.006796116504854366,379
America,Curt,Curt animal crossing,0.0,0.0,0.0,0.0,6.0,58.0,308.0,0.25485436893203883,0.0,0.10194174757281554,285
America,Cyd,Cyd animal crossing villager elephant,0.0,0.0,0.0,0.0,5.0,33.0,163.0,0.6067961165048543,0.0,0.24271844660194175,151
America,Cyrano,Cyrano animal crossing,0.0,0.0,0.0,0.0,6.0,125.0,375.0,0.09223300970873782,0.0,0.03689320388349513,349
America,Daisy,Daisy animal crossing,0.0,0.0,0.0,0.0,3.0,28.0,68.0,0.837378640776699,0.0,0.33495145631067963,63
America,Deena,Deena animal crossing,0.0,0.0,0.0,0.0,6.0,83.0,333.0,0.19417475728155342,0.0,0.07766990291262138,308
America,Deirdre,Deirdre animal crossing,0.0,0.0,0.0,0.0,3.0,19.0,59.0,0.8592233009708738,0.0,0.34368932038834954,54
America,Del,Del animal crossing villager alligator,0.0,0.0,0.0,0.0,6.0,55.0,305.0,0.2621359223300971,0.0,0.10485436893203884,282
America,Deli,Deli animal crossing,0.0,0.0,0.0,0.0,5.0,10.0,140.0,0.662621359223301,0.0,0.2650485436893204,130
America,Derwin,Derwin animal crossing,0.0,0.0,0.0,0.0,5.0,71.0,201.0,0.5145631067961165,0.0,0.2058252427184466,188
America,Diana,Diana animal crossing,0.0,0.0,0.0,0.0,2.0,8.0,23.0,0.9466019417475728,0.0,0.3786407766990292,20
America,Diva,Diva animal crossing,0.0,0.0,0.0,0.0,5.0,34.0,164.0,0.604368932038835,0.0,0.24174757281553402,152
America,Dizzy,Dizzy animal crossing,0.0,0.0,0.0,0.0,4.0,23.0,93.0,0.7766990291262136,0.0,0.31067961165048547,87
America,Dobie,Dobie animal crossing,0.0,0.0,0.0,0.0,3.0,14.0,54.0,0.8713592233009708,0.0,0.3485436893203884,50
America,Doc,Doc animal crossing villager rabbit,0.0,0.0,0.0,0.0,5.0,69.0,199.0,0.5194174757281553,0.0,0.20776699029126214,186
America,Dom,Dom animal crossing villager sheep,0.0,0.0,0.0,0.0,2.0,9.0,24.0,0.9441747572815534,0.0,0.37766990291262137,21
America,Dora,Dora animal crossing,0.0,0.0,0.0,0.0,6.0,81.0,331.0,0.19902912621359226,0.0,0.0796116504854369,306
America,Dotty,Dotty animal crossing villager rabbit,0.0,0.0,0.0,0.0,5.0,4.0,134.0,0.6771844660194175,0.0,0.270873786407767,124
America,Drago,Drago animal crossing,0.0,0.0,0.0,0.0,4.0,4.0,74.0,0.8228155339805825,0.0,0.32912621359223304,69
America,Drake,Drake animal crossing,0.0,0.0,0.0,0.0,6.0,57.0,307.0,0.25728155339805825,0.0,0.1029126213592233,284
America,Drift,Drift animal crossing,0.0,0.0,0.0,0.0,5.0,59.0,189.0,0.5436893203883495,0.0,0.2174757281553398,176
America,Ed,Ed animal crossing villager horse,0.0,0.0,0.0,0.0,6.0,69.0,319.0,0.22815533980582525,0.0,0.09126213592233011,296
America,Egbert,Egbert animal crossing,0.0,0.0,0.0,0.0,5.0,12.0,142.0,0.6577669902912622,0.0,0.2631067961165049,132
America,Elise,Elise animal crossing,0.0,0.0,0.0,0.0,6.0,73.0,323.0,0.2184466019417476,0.0,0.08737864077669905,300
America,Ellie,Ellie animal crossing,0.0,0.0,0.0,0.0,4.0,52.0,122.0,0.7063106796116505,0.0,0.2825242718446602,112
America,Elmer,Elmer animal crossing,0.0,0.0,0.0,0.0,6.0,111.0,361.0,0.12621359223300976,0.0,0.05048543689320391,335
America,Eloise,Eloise animal crossing,0.0,0.0,0.0,0.0,5.0,75.0,205.0,0.5048543689320388,0.0,0.20194174757281555,191
America,Elvis,Elvis animal crossing,0.0,0.0,0.0,0.0,5.0,14.0,144.0,0.6529126213592233,0.0,0.2611650485436893,134
America,Erik,Erik animal crossing,0.0,0.0,0.0,0.0,2.0,6.0,21.0,0.9514563106796117,0.0,0.3805825242718447,18
America,Eugene,Eugene animal crossing,0.0,0.0,0.0,0.0,4.0,40.0,110.0,0.7354368932038835,0.0,0.2941747572815534,102
America,Eunice,Eunice animal crossing,0.0,0.0,0.0,0.0,5.0,81.0,211.0,0.49029126213592233,0.0,0.19611650485436893,197
America,Fang,Fang animal crossing,0.0,0.0,0.0,0.0,2.0,18.0,33.0,0.9223300970873787,0.0,0.3689320388349515,29
America,Fauna,Fauna animal crossing,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.9635922330097088,0.0,0.3854368932038835,13
America,Felicity,Felicity animal crossing,0.0,0.0,0.0,0.0,5.0,16.0,146.0,0.6480582524271845,0.0,0.2592233009708738,136
America,Filbert,Filbert animal crossing,0.0,0.0,0.0,0.0,3.0,2.0,42.0,0.9004854368932039,0.0,0.3601941747572816,38
America,Flip,Flip animal crossing,0.0,0.0,0.0,0.0,5.0,74.0,204.0,0.5072815533980582,0.0,0.2029126213592233,190
America,Flo,Flo animal crossing villager penguin,0.0,0.0,0.0,0.0,5.0,23.0,153.0,0.6310679611650485,0.0,0.2524271844660194,142
America,Flora,Flora animal crossing,0.0,0.0,0.0,0.0,2.0,25.0,40.0,0.9053398058252428,0.0,0.3621359223300971,36
America,Flurry,Flurry animal crossing,0.0,0.0,0.0,0.0,3.0,13.0,53.0,0.8737864077669903,0.0,0.3495145631067962,49
America,Francine,Francine animal crossing,0.0,0.0,0.0,0.0,4.0,21.0,91.0,0.7815533980582524,0.0,0.312621359223301,85
America,Frank,Frank animal crossing,0.0,0.0,0.0,0.0,6.0,129.0,379.0,0.08252427184466016,0.0,0.03300970873786407,353
America,Freckles,Freckles animal crossing,0.0,0.0,0.0,0.0,4.0,43.0,113.0,0.7281553398058253,0.0,0.29126213592233013,105
America,Freya,Freya animal crossing,0.0,0.0,0.0,0.0,4.0,58.0,128.0,0.691747572815534,0.0,0.27669902912621364,118
America,Friga,Friga animal crossing,0.0,0.0,0.0,0.0,6.0,100.0,350.0,0.15291262135922334,0.0,0.06116504854368934,324
America,Frita,Frita animal crossing,0.0,0.0,0.0,0.0,5.0,60.0,190.0,0.5412621359223301,0.0,0.21650485436893205,177
America,Frobert,Frobert animal crossing,0.0,0.0,0.0,0.0,6.0,91.0,341.0,0.1747572815533981,0.0,0.06990291262135924,316
America,Fuchsia,Fuchsia animal crossing,0.0,0.0,0.0,0.0,4.0,31.0,101.0,0.7572815533980582,0.0,0.3029126213592233,95
America,Gabi,Gabi animal crossing,0.0,0.0,0.0,0.0,5.0,116.0,246.0,0.40533980582524276,0.0,0.1621359223300971,226
America,Gala,Gala animal crossing,0.0,0.0,0.0,0.0,5.0,101.0,231.0,0.441747572815534,0.0,0.1766990291262136,211
America,Gaston,Gaston animal crossing,0.0,0.0,0.0,0.0,6.0,47.0,297.0,0.2815533980582524,0.0,0.11262135922330097,275
America,Gayle,Gayle animal crossing,0.0,0.0,0.0,0.0,4.0,50.0,120.0,0.7111650485436893,0.0,0.28446601941747574,110
America,Genji,Genji animal crossing,0.0,0.0,0.0,0.0,3.0,12.0,52.0,0.8762135922330097,0.0,0.3504854368932039,48
America,Gigi,Gigi animal crossing,0.0,0.0,0.0,0.0,6.0,101.0,351.0,0.15048543689320393,0.0,0.060194174757281574,325
America,Gladys,Gladys animal crossing,0.0,0.0,0.0,0.0,5.0,24.0,154.0,0.6286407766990292,0.0,0.25145631067961166,143
America,Gloria,Gloria animal crossing,0.0,0.0,0.0,0.0,6.0,105.0,355.0,0.14077669902912626,0.0,0.05631067961165051,329
America,Goldie,Goldie animal crossing,0.0,0.0,0.0,0.0,3.0,16.0,56.0,0.866504854368932,0.0,0.3466019417475728,52
America,Gonzo,Gonzo animal crossing,0.0,0.0,0.0,0.0,5.0,31.0,161.0,0.6116504854368932,0.0,0.24466019417475726,149
America,Goose,Goose animal crossing,0.0,0.0,0.0,0.0,5.0,28.0,158.0,0.6189320388349515,0.0,0.2475728155339806,147
America,Graham,Graham animal crossing,0.0,0.0,0.0,0.0,5.0,55.0,185.0,0.5533980582524272,0.0,0.22135922330097088,172
America,Greta,Greta animal crossing,0.0,0.0,0.0,0.0,5.0,120.0,250.0,0.3956310679611651,0.0,0.15825242718446605,230
America,Grizzly,Grizzly animal crossing,0.0,0.0,0.0,0.0,6.0,80.0,330.0,0.20145631067961167,0.0,0.08058252427184467,305
America,Groucho,Groucho animal crossing,0.0,0.0,0.0,0.0,6.0,42.0,292.0,0.2936893203883495,0.0,0.1174757281553398,270
America,Gruff,Gruff animal crossing,0.0,0.0,0.0,0.0,6.0,148.0,398.0,0.036407766990291246,0.0,0.014563106796116498,372
America,Gwen,Gwen animal crossing,0.0,0.0,0.0,0.0,6.0,154.0,404.0,0.021844660194174748,0.0,0.0087378640776699,377
America,Hamlet,Hamlet animal crossing,0.0,0.0,0.0,0.0,4.0,22.0,92.0,0.779126213592233,0.0,0.3116504854368932,86
America,Hamphrey,Hamphrey animal crossing,0.0,0.0,0.0,0.0,5.0,65.0,195.0,0.529126213592233,0.0,0.21165048543689322,182
America,Hans,Hans animal crossing,0.0,0.0,0.0,0.0,5.0,108.0,238.0,0.4247572815533981,0.0,0.16990291262135926,218
America,Harry,Harry animal crossing,0.0,0.0,0.0,0.0,6.0,134.0,384.0,0.07038834951456308,0.0,0.02815533980582523,358
America,Hazel,Hazel animal crossing,0.0,0.0,0.0,0.0,3.0,23.0,63.0,0.8495145631067962,0.0,0.3398058252427185,58
America,Henry,Henry animal crossing,0.0,0.0,0.0,0.0,3.0,21.0,61.0,0.854368932038835,0.0,0.34174757281553403,56
America,Hippeux,Hippeux animal crossing,0.0,0.0,0.0,0.0,6.0,16.0,266.0,0.3567961165048543,0.0,0.14271844660194175,245
America,Hopkins,Hopkins animal crossing,0.0,0.0,0.0,0.0,5.0,91.0,221.0,0.46601941747572817,0.0,0.18640776699029127,205
America,Hopper,Hopper animal crossing,0.0,0.0,0.0,0.0,5.0,105.0,235.0,0.43203883495145634,0.0,0.17281553398058255,215
America,Hornsby,Hornsby animal crossing,0.0,0.0,0.0,0.0,4.0,3.0,73.0,0.8252427184466019,0.0,0.3300970873786408,68
America,Huck,Huck animal crossing,0.0,0.0,0.0,0.0,6.0,26.0,276.0,0.33252427184466016,0.0,0.13300970873786408,255
America,Hugh,Hugh animal crossing,0.0,0.0,0.0,0.0,6.0,52.0,302.0,0.26941747572815533,0.0,0.10776699029126213,279
America,Iggly,Iggly animal crossing,0.0,0.0,0.0,0.0,6.0,86.0,336.0,0.18689320388349517,0.0,0.07475728155339807,311
America,Ike,Ike animal crossing villager bear,0.0,0.0,0.0,0.0,6.0,113.0,363.0,0.12135922330097082,0.0,0.04854368932038833,337
America,Jacob,Jacob animal crossing,0.0,0.0,0.0,0.0,6.0,110.0,360.0,0.12864077669902918,0.0,0.05145631067961168,334
America,Jacques,Jacques animal crossing,0.0,0.0,0.0,0.0,6.0,21.0,271.0,0.34466019417475724,0.0,0.1378640776699029,250
America,Jambette,Jambette animal crossing,0.0,0.0,0.0,0.0,5.0,117.0,247.0,0.40291262135922334,0.0,0.16116504854368935,227
America,Jay,Jay animal crossing villager bird,0.0,0.0,0.0,0.0,6.0,31.0,281.0,0.3203883495145631,0.0,0.12815533980582525,260
America,Jeremiah,Jeremiah animal crossing,0.0,0.0,0.0,0.0,4.0,19.0,89.0,0.7864077669902912,0.0,0.31456310679611654,83
America,Jitters,Jitters animal crossing,0.0,0.0,0.0,0.0,5.0,118.0,248.0,0.4004854368932039,0.0,0.1601941747572816,228
America,Joey,Joey animal crossing,0.0,0.0,0.0,0.0,5.0,47.0,177.0,0.5728155339805825,0.0,0.229126213592233,164
America,Judy,Judy animal crossing,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.9733009708737864,0.0,0.3893203883495146,9
America,Julia,Julia animal crossing,0.0,0.0,0.0,0.0,4.0,53.0,123.0,0.7038834951456311,0.0,0.28155339805825247,113
America,Julian,Julian animal crossing,0.0,0.0,0.0,0.0,2.0,14.0,29.0,0.9320388349514563,0.0,0.37281553398058254,25
America,June,June animal crossing villager cub,0.0,0.0,0.0,0.0,5.0,44.0,174.0,0.5800970873786409,0.0,0.23203883495145636,161
America,Kabuki,Kabuki animal crossing,0.0,0.0,0.0,0.0,3.0,11.0,51.0,0.8786407766990292,0.0,0.3514563106796117,47
America,Katt,Katt animal crossing,0.0,0.0,0.0,0.0,3.0,26.0,66.0,0.8422330097087378,0.0,0.33689320388349514,61
America,Keaton,Keaton animal crossing,0.0,0.0,0.0,0.0,6.0,43.0,293.0,0.2912621359223301,0.0,0.11650485436893204,271
America,Ken,Ken animal crossing villager chicken,0.0,0.0,0.0,0.0,6.0,75.0,325.0,0.21359223300970875,0.0,0.08543689320388351,301
America,Ketchup,Ketchup animal crossing,0.0,0.0,0.0,0.0,2.0,10.0,25.0,0.941747572815534,0.0,0.3766990291262136,22
America,Kevin,Kevin animal crossing,0.0,0.0,0.0,0.0,6.0,119.0,369.0,0.10679611650485432,0.0,0.04271844660194173,343
America,Kid Cat,Kid Cat animal crossing,0.0,0.0,0.0,0.0,3.0,27.0,67.0,0.8398058252427184,0.0,0.3359223300970874,62
America,Kidd,Kidd animal crossing,0.0,0.0,0.0,0.0,4.0,41.0,111.0,0.7330097087378641,0.0,0.29320388349514565,103
America,Kiki,Kiki animal crossing,0.0,0.0,0.0,0.0,2.0,19.0,34.0,0.9199029126213593,0.0,0.3679611650485437,30
America,Kitt,Kitt animal crossing,0.0,0.0,0.0,0.0,6.0,46.0,296.0,0.28398058252427183,0.0,0.11359223300970873,274
America,Kitty,Kitty animal crossing villager cat,0.0,0.0,0.0,0.0,5.0,115.0,245.0,0.4077669902912622,0.0,0.1631067961165049,225
America,Klaus,Klaus animal crossing,0.0,0.0,0.0,0.0,6.0,85.0,335.0,0.1893203883495146,0.0,0.07572815533980584,310
America,Knox,Knox animal crossing,0.0,0.0,0.0,0.0,5.0,110.0,240.0,0.41990291262135926,0.0,0.16796116504854372,220
America,Kody,Kody animal crossing,0.0,0.0,0.0,0.0,6.0,63.0,313.0,0.24271844660194175,0.0,0.09708737864077671,290
